t,phase,x,y,z
2.184263,INIT_POS,0.578690000,0.113668000,0.318238000
2.194295,INIT_POS,0.578220000,0.113653000,0.318267000
2.204317,INIT_POS,0.577738000,0.113644000,0.318289000
2.214304,INIT_POS,0.577240000,0.113640000,0.318301000
2.224308,INIT_POS,0.576737000,0.113629000,0.318294000
2.234275,INIT_POS,0.576234000,0.113614000,0.318288000
2.244269,INIT_POS,0.575720000,0.113608000,0.318278000
2.254302,INIT_POS,0.575208000,0.113604000,0.318273000
2.264288,INIT_POS,0.574689000,0.113606000,0.318250000
2.274285,INIT_POS,0.574182000,0.113601000,0.318234000
2.284278,INIT_POS,0.573674000,0.113591000,0.318216000
2.294311,INIT_POS,0.573155000,0.113575000,0.318176000
2.304266,INIT_POS,0.572636000,0.113568000,0.318125000
2.314285,INIT_POS,0.572120000,0.113567000,0.318087000
2.324262,INIT_POS,0.571599000,0.113568000,0.318041000
2.334273,INIT_POS,0.571075000,0.113568000,0.318000000
2.344260,INIT_POS,0.570555000,0.113560000,0.317961000
2.354311,INIT_POS,0.570048000,0.113536000,0.317926000
2.364300,INIT_POS,0.569552000,0.113509000,0.317897000
2.374292,INIT_POS,0.569063000,0.113496000,0.317887000
2.384262,INIT_POS,0.568584000,0.113489000,0.317896000
2.394297,INIT_POS,0.568112000,0.113476000,0.317909000
2.404295,INIT_POS,0.567636000,0.113467000,0.317920000
2.414365,INIT_POS,0.567154000,0.113454000,0.317927000
2.424289,INIT_POS,0.566655000,0.113449000,0.317921000
2.434280,INIT_POS,0.566156000,0.113445000,0.317930000
2.444265,INIT_POS,0.565650000,0.113428000,0.317919000
2.454312,INIT_POS,0.565131000,0.113424000,0.317898000
2.464268,INIT_POS,0.564613000,0.113412000,0.317878000
2.474272,INIT_POS,0.564089000,0.113409000,0.317856000
2.484277,INIT_POS,0.563577000,0.113403000,0.317850000
2.494313,INIT_POS,0.563053000,0.113404000,0.317823000
2.504270,INIT_POS,0.562538000,0.113395000,0.317799000
2.514271,INIT_POS,0.562031000,0.113392000,0.317787000
2.524265,INIT_POS,0.561537000,0.113387000,0.317785000
2.534288,INIT_POS,0.561024000,0.113375000,0.317761000
2.544278,INIT_POS,0.560500000,0.113369000,0.317718000
2.554345,INIT_POS,0.559988000,0.113356000,0.317693000
2.564273,INIT_POS,0.559469000,0.113347000,0.317651000
2.574274,INIT_POS,0.558942000,0.113341000,0.317599000
2.584269,INIT_POS,0.558424000,0.113333000,0.317559000
2.594288,INIT_POS,0.557913000,0.113324000,0.317528000
2.604273,INIT_POS,0.557413000,0.113313000,0.317515000
2.614337,INIT_POS,0.556924000,0.113294000,0.317516000
2.624299,INIT_POS,0.556441000,0.113275000,0.317522000
2.634265,INIT_POS,0.555958000,0.113274000,0.317538000
2.644283,INIT_POS,0.555485000,0.113265000,0.317566000
2.654299,INIT_POS,0.555018000,0.113249000,0.317607000
2.664322,INIT_POS,0.554539000,0.113237000,0.317638000
2.674268,INIT_POS,0.554051000,0.113223000,0.317653000
2.684275,INIT_POS,0.553567000,0.113211000,0.317669000
2.694268,INIT_POS,0.553071000,0.113207000,0.317672000
2.704293,INIT_POS,0.552559000,0.113201000,0.317669000
2.714262,INIT_POS,0.552049000,0.113199000,0.317669000
2.724264,INIT_POS,0.551529000,0.113190000,0.317641000
2.734260,INIT_POS,0.551013000,0.113182000,0.317610000
2.744261,INIT_POS,0.550494000,0.113183000,0.317576000
2.754295,INIT_POS,0.549977000,0.113187000,0.317546000
2.764357,INIT_POS,0.549465000,0.113188000,0.317519000
2.774268,INIT_POS,0.548957000,0.113182000,0.317491000
2.784263,INIT_POS,0.548445000,0.113174000,0.317460000
2.794277,INIT_POS,0.547923000,0.113167000,0.317412000
2.804302,INIT_POS,0.547398000,0.113159000,0.317359000
2.814327,INIT_POS,0.546883000,0.113155000,0.317316000
2.824297,INIT_POS,0.546358000,0.113150000,0.317260000
2.834274,INIT_POS,0.545849000,0.113133000,0.317223000
2.844266,INIT_POS,0.545344000,0.113113000,0.317192000
2.854332,INIT_POS,0.544844000,0.113093000,0.317170000
2.864274,INIT_POS,0.544366000,0.113073000,0.317174000
2.874289,INIT_POS,0.543887000,0.113056000,0.317180000
2.884285,INIT_POS,0.543420000,0.113045000,0.317210000
2.894263,INIT_POS,0.542966000,0.113040000,0.317262000
2.904271,INIT_POS,0.542508000,0.113032000,0.317316000
2.914261,INIT_POS,0.542046000,0.113022000,0.317356000
2.924272,INIT_POS,0.541574000,0.113006000,0.317379000
2.934262,INIT_POS,0.541115000,0.112998000,0.317427000
2.944276,INIT_POS,0.540636000,0.113002000,0.317456000
2.954287,INIT_POS,0.540144000,0.112996000,0.317461000
2.964301,INIT_POS,0.539650000,0.112988000,0.317460000
2.974267,INIT_POS,0.539144000,0.112983000,0.317446000
2.984265,INIT_POS,0.538636000,0.112984000,0.317430000
2.994274,INIT_POS,0.538140000,0.112979000,0.317419000
3.004261,INIT_POS,0.537632000,0.112976000,0.317388000
3.014337,INIT_POS,0.537140000,0.112974000,0.317376000
3.024277,INIT_POS,0.536640000,0.112972000,0.317345000
3.034267,INIT_POS,0.536138000,0.112964000,0.317314000
3.044260,INIT_POS,0.535628000,0.112960000,0.317275000
3.054306,INIT_POS,0.535111000,0.112959000,0.317231000
3.064299,INIT_POS,0.534590000,0.112958000,0.317187000
3.074289,INIT_POS,0.534074000,0.112956000,0.317151000
3.084270,INIT_POS,0.533553000,0.112947000,0.317112000
3.094278,INIT_POS,0.533039000,0.112926000,0.317082000
3.104258,INIT_POS,0.532539000,0.112908000,0.317071000
3.114275,INIT_POS,0.532051000,0.112889000,0.317075000
3.124261,INIT_POS,0.531573000,0.112864000,0.317090000
3.134349,INIT_POS,0.531100000,0.112850000,0.317116000
3.144266,INIT_POS,0.530640000,0.112837000,0.317159000
3.154316,INIT_POS,0.530182000,0.112817000,0.317203000
3.164262,INIT_POS,0.529717000,0.112798000,0.317240000
3.174307,INIT_POS,0.529248000,0.112786000,0.317275000
3.184309,INIT_POS,0.528773000,0.112775000,0.317297000
3.194278,INIT_POS,0.528294000,0.112764000,0.317307000
3.204290,INIT_POS,0.527808000,0.112753000,0.317304000
3.214337,INIT_POS,0.527312000,0.112746000,0.317291000
3.224288,INIT_POS,0.526807000,0.112742000,0.317269000
3.234297,INIT_POS,0.526304000,0.112743000,0.317246000
3.244262,INIT_POS,0.525803000,0.112746000,0.317224000
3.254350,INIT_POS,0.525291000,0.112745000,0.317195000
3.264274,INIT_POS,0.524766000,0.112744000,0.317144000
3.274306,INIT_POS,0.524256000,0.112740000,0.317109000
3.284258,INIT_POS,0.523743000,0.112737000,0.317075000
3.294295,INIT_POS,0.523230000,0.112722000,0.317032000
3.304262,INIT_POS,0.522696000,0.112712000,0.316972000
3.314287,INIT_POS,0.522167000,0.112705000,0.316918000
3.324286,INIT_POS,0.521633000,0.112701000,0.316860000
3.334300,INIT_POS,0.521100000,0.112695000,0.316809000
3.344258,INIT_POS,0.520557000,0.112690000,0.316761000
3.354351,INIT_POS,0.520024000,0.112679000,0.316727000
3.364276,INIT_POS,0.519498000,0.112659000,0.316701000
3.374283,INIT_POS,0.518995000,0.112639000,0.316690000
3.384259,INIT_POS,0.518494000,0.112626000,0.316690000
3.394274,INIT_POS,0.518011000,0.112619000,0.316717000
3.404287,INIT_POS,0.517544000,0.112600000,0.316759000
3.414337,INIT_POS,0.517074000,0.112582000,0.316792000
3.424302,INIT_POS,0.516601000,0.112571000,0.316820000
3.434277,INIT_POS,0.516124000,0.112559000,0.316845000
3.444289,INIT_POS,0.515642000,0.112549000,0.316863000
3.454381,INIT_POS,0.515157000,0.112541000,0.316871000
3.464300,INIT_POS,0.514665000,0.112533000,0.316869000
3.474297,INIT_POS,0.514170000,0.112530000,0.316871000
3.484273,INIT_POS,0.513662000,0.112532000,0.316859000
3.494278,INIT_POS,0.513153000,0.112528000,0.316833000
3.504271,INIT_POS,0.512639000,0.112527000,0.316796000
3.514281,INIT_POS,0.512133000,0.112527000,0.316773000
3.524273,INIT_POS,0.511613000,0.112530000,0.316741000
3.534275,INIT_POS,0.511105000,0.112526000,0.316723000
3.544269,INIT_POS,0.510595000,0.112520000,0.316704000
3.554321,INIT_POS,0.510074000,0.112511000,0.316672000
3.564277,INIT_POS,0.509547000,0.112502000,0.316635000
3.574289,INIT_POS,0.509027000,0.112489000,0.316602000
3.584273,INIT_POS,0.508503000,0.112478000,0.316573000
3.594302,INIT_POS,0.507977000,0.112469000,0.316545000
3.604290,INIT_POS,0.507451000,0.112459000,0.316515000
3.614344,INIT_POS,0.506931000,0.112444000,0.316491000
3.624303,INIT_POS,0.506423000,0.112425000,0.316480000
3.634283,INIT_POS,0.505920000,0.112405000,0.316475000
3.644306,INIT_POS,0.505436000,0.112385000,0.316485000
3.654317,INIT_POS,0.504993000,0.112374000,0.316483000
3.664307,INIT_POS,0.504483000,0.112360000,0.316511000
3.674286,INIT_POS,0.504020000,0.112347000,0.316533000
3.684285,INIT_POS,0.503556000,0.112336000,0.316549000
3.694285,INIT_POS,0.503129000,0.112330000,0.316558000
3.704274,INIT_POS,0.502603000,0.112330000,0.316558000
3.714335,INIT_POS,0.502120000,0.112325000,0.316554000
3.724294,INIT_POS,0.501626000,0.112325000,0.316537000
3.734346,INIT_POS,0.501130000,0.112323000,0.316516000
3.744305,INIT_POS,0.500626000,0.112321000,0.316486000
3.754371,INIT_POS,0.500111000,0.112317000,0.316430000
3.764309,INIT_POS,0.499609000,0.112313000,0.316400000
3.774329,INIT_POS,0.499098000,0.112312000,0.316368000
3.784318,INIT_POS,0.498589000,0.112307000,0.316340000
3.794295,INIT_POS,0.498081000,0.112299000,0.316309000
3.804288,INIT_POS,0.497581000,0.112288000,0.316291000
3.814318,INIT_POS,0.497071000,0.112282000,0.316273000
3.824325,INIT_POS,0.496560000,0.112277000,0.316260000
3.834266,INIT_POS,0.496043000,0.112269000,0.316242000
3.844317,INIT_POS,0.495529000,0.112262000,0.316223000
3.854344,INIT_POS,0.495017000,0.112251000,0.316207000
3.864316,INIT_POS,0.494512000,0.112243000,0.316207000
3.874311,INIT_POS,0.494015000,0.112230000,0.316216000
3.884294,INIT_POS,0.493524000,0.112217000,0.316226000
3.894304,INIT_POS,0.493043000,0.112196000,0.316237000
3.904282,INIT_POS,0.492582000,0.112177000,0.316264000
3.914277,INIT_POS,0.492118000,0.112163000,0.316291000
3.924281,INIT_POS,0.491664000,0.112152000,0.316329000
3.934261,INIT_POS,0.491224000,0.112143000,0.316379000
3.944279,INIT_POS,0.490773000,0.112136000,0.316414000
3.954337,INIT_POS,0.490315000,0.112130000,0.316441000
3.964310,INIT_POS,0.489855000,0.112123000,0.316460000
3.974286,INIT_POS,0.489382000,0.112125000,0.316468000
3.984278,INIT_POS,0.488914000,0.112127000,0.316479000
3.994276,INIT_POS,0.488417000,0.112128000,0.316464000
4.004290,INIT_POS,0.487915000,0.112127000,0.316446000
4.014317,INIT_POS,0.487402000,0.112128000,0.316424000
4.024355,INIT_POS,0.486885000,0.112131000,0.316401000
4.034298,INIT_POS,0.486366000,0.112130000,0.316374000
4.044281,INIT_POS,0.485841000,0.112130000,0.316343000
4.054310,INIT_POS,0.485322000,0.112130000,0.316327000
4.064306,INIT_POS,0.484807000,0.112127000,0.316325000
4.074266,INIT_POS,0.484287000,0.112123000,0.316318000
4.084274,INIT_POS,0.483759000,0.112108000,0.316287000
4.094282,INIT_POS,0.483230000,0.112095000,0.316259000
4.104340,INIT_POS,0.482699000,0.112085000,0.316229000
4.114303,INIT_POS,0.482170000,0.112073000,0.316204000
4.124278,INIT_POS,0.481643000,0.112061000,0.316171000
4.134281,INIT_POS,0.481119000,0.112045000,0.316135000
4.144274,INIT_POS,0.480603000,0.112024000,0.316101000
4.154350,INIT_POS,0.480099000,0.112009000,0.316078000
4.164290,INIT_POS,0.479607000,0.111998000,0.316070000
4.174262,INIT_POS,0.479129000,0.111989000,0.316069000
4.184278,INIT_POS,0.478654000,0.111982000,0.316068000
4.194287,INIT_POS,0.478190000,0.111977000,0.316079000
4.204287,INIT_POS,0.477732000,0.111973000,0.316091000
4.214290,INIT_POS,0.477265000,0.111974000,0.316099000
4.224355,INIT_POS,0.476788000,0.111975000,0.316100000
4.234313,INIT_POS,0.476303000,0.111973000,0.316090000
4.244268,INIT_POS,0.475811000,0.111967000,0.316070000
4.254348,INIT_POS,0.475309000,0.111963000,0.316048000
4.264274,INIT_POS,0.474802000,0.111956000,0.316016000
4.274274,INIT_POS,0.474283000,0.111955000,0.315980000
4.284262,INIT_POS,0.473756000,0.111953000,0.315941000
4.294259,INIT_POS,0.473227000,0.111952000,0.315907000
4.304272,INIT_POS,0.472694000,0.111951000,0.315874000
4.314260,INIT_POS,0.472167000,0.111948000,0.315843000
4.324261,INIT_POS,0.471636000,0.111942000,0.315811000
4.334278,INIT_POS,0.471118000,0.111935000,0.315795000
4.344265,INIT_POS,0.470603000,0.111925000,0.315781000
4.354360,INIT_POS,0.470080000,0.111914000,0.315760000
4.364300,INIT_POS,0.469557000,0.111904000,0.315732000
4.374278,INIT_POS,0.469040000,0.111894000,0.315705000
4.384267,INIT_POS,0.468507000,0.111889000,0.315665000
4.394287,INIT_POS,0.467996000,0.111880000,0.315645000
4.404271,INIT_POS,0.467484000,0.111868000,0.315621000
4.414259,INIT_POS,0.466971000,0.111857000,0.315591000
4.424373,INIT_POS,0.466475000,0.111841000,0.315578000
4.434272,INIT_POS,0.465975000,0.111825000,0.315556000
4.444283,INIT_POS,0.465501000,0.111811000,0.315556000
4.454290,INIT_POS,0.465023000,0.111801000,0.315556000
4.464275,INIT_POS,0.464553000,0.111793000,0.315569000
4.474273,INIT_POS,0.464091000,0.111783000,0.315589000
4.484281,INIT_POS,0.463623000,0.111770000,0.315606000
4.494282,INIT_POS,0.463144000,0.111762000,0.315613000
4.504261,INIT_POS,0.462669000,0.111753000,0.315631000
4.514360,INIT_POS,0.462179000,0.111743000,0.315631000
4.524440,INIT_POS,0.461685000,0.111734000,0.315632000
4.534309,INIT_POS,0.461184000,0.111730000,0.315638000
4.544439,INIT_POS,0.460679000,0.111723000,0.315638000
4.554343,INIT_POS,0.460156000,0.111716000,0.315615000
4.564357,INIT_POS,0.459646000,0.111711000,0.315606000
4.574347,INIT_POS,0.459123000,0.111706000,0.315588000
4.584334,INIT_POS,0.458609000,0.111699000,0.315579000
4.594342,INIT_POS,0.458088000,0.111692000,0.315554000
4.604342,INIT_POS,0.457574000,0.111684000,0.315532000
4.614317,INIT_POS,0.457071000,0.111677000,0.315519000
4.624387,INIT_POS,0.456556000,0.111671000,0.315490000
4.634317,INIT_POS,0.456043000,0.111666000,0.315465000
4.644322,INIT_POS,0.455533000,0.111664000,0.315436000
4.654321,INIT_POS,0.455018000,0.111666000,0.315410000
